Ontology1,Ontology2,Entity1,Entity2,Parent1,Parent2,Path1,Path2,Type,Ngram1_Entity,Ngram2_Entity,Ngram3_Entity,Ngram4_Entity,Dice_Entity,Jaccard_Entity,Jaro_Entity,Monge-Elkan_Entity,SmithWaterman_Entity,AffineGap_Entity,BagDistance_Entity,Cosine_similarity_Entity,PartialRatio_Entity,Soft_TFIDF_Entity,Editex_Entity,GeneralizedJaccard_Entity,JaroWinkler_Entity,Levenshtein_Entity,PartialTokenSort_Entity,Ratio_Entity,Soundex_Entity,TFIDF_Entity,TokenSort_Entity,TverskyIndex_Entity,OverlapCoef_Entity,Needleman-Wunsch_Entity,Wordnet_sim_Entity,Word2vec_sim_Entity,Ngram1_Parent,Ngram2_Parent,Ngram3_Parent,Ngram4_Parent,Dice_Parent,Jaccard_Parent,Jaro_Parent,Monge-Elkan_Parent,SmithWaterman_Parent,AffineGap_Parent,BagDistance_Parent,Cosine_similarity_Parent,PartialRatio_Parent,Soft_TFIDF_Parent,Editex_Parent,GeneralizedJaccard_Parent,JaroWinkler_Parent,Levenshtein_Parent,PartialTokenSort_Parent,Ratio_Parent,Soundex_Parent,TFIDF_Parent,TokenSort_Parent,TverskyIndex_Parent,OverlapCoef_Parent,Needleman-Wunsch_Parent,Wordnet_sim_Parent,Word2vec_sim_Parent,Ngram1_Path,Ngram2_Path,Ngram3_Path,Ngram4_Path,Dice_Path,Jaccard_Path,Jaro_Path,Monge-Elkan_Path,SmithWaterman_Path,AffineGap_Path,BagDistance_Path,Cosine_similarity_Path,PartialRatio_Path,Soft_TFIDF_Path,Editex_Path,GeneralizedJaccard_Path,JaroWinkler_Path,Levenshtein_Path,PartialTokenSort_Path,Ratio_Path,Soundex_Path,TFIDF_Path,TokenSort_Path,TverskyIndex_Path,OverlapCoef_Path,Needleman-Wunsch_Path,Wordnet_sim_Path,Word2vec_sim_Path
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,Article,Misc,Part,Publication,Thing/Reference/Part/Article,Thing/Publication/Misc,Class,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.5952380895614624,0.5952380895614624,1.0,-1.5,0.2857142857142857,0.0,0.5,0.5952380895614624,0.2142857142857143,0.5952380895614624,0.5952380895614624,0.1428571428571429,0.5,0.36,0,0.0,0.36,0.0,0.0,-2.0,0.0,0.0,0.25,0.0625,0.05555555555555555,0.05,0.0,0.0,0.560606062412262,0.6045454740524292,1.0,-2.5,0.2727272727272727,0.0,0.5,0.560606062412262,0.31818181818181823,0.560606062412262,0.6045454740524292,0.18181818181818177,0.5,0.4,0,0.0,0.4,0.0,0.0,-5.0,0.26666666666666666,0.0,0.42857142857142855,0.20930232558139536,0.125,0.12,0.0,0.0,0.6406926512718201,0.784415602684021,6.0,4.5,0.5357142857142857,0.0,0.45,0.6406926512718201,0.4285714285714286,0.6406926512718201,0.784415602684021,0.3214285714285714,0.41,0.44,0,0.0,0.4,0.0,0.0,3.0,0.0,0.0
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,Article,TechReport,Part,Publication,Thing/Reference/Part/Article,Thing/Publication/TechReport,Class,0.3076923076923077,0.05555555555555555,0.0,0.0,0.0,0.0,0.4952380955219269,0.5952380895614624,2.0,-2.0,0.4,0.0,0.4,0.42089688954943555,0.19999999999999996,0.2976190447807312,0.4952380955219269,0.0,0.4,0.24,0,0.0,0.24,0.0,0.0,-3.0,0.15384615384615385,0.0,0.25,0.0625,0.05555555555555555,0.05,0.0,0.0,0.560606062412262,0.6045454740524292,1.0,-2.5,0.2727272727272727,0.0,0.5,0.560606062412262,0.31818181818181823,0.560606062412262,0.6045454740524292,0.18181818181818177,0.5,0.4,0,0.0,0.4,0.0,0.0,-5.0,0.26666666666666666,0.0,0.5555555555555556,0.23404255319148937,0.1111111111111111,0.10714285714285714,0.0,0.0,0.6507936716079712,0.8097402453422546,6.0,6.0,0.7142857142857143,0.0,0.36,0.48288352405986273,0.3571428571428571,0.34145021438598633,0.7904762029647827,0.2142857142857143,0.43,0.36,0,0.0,0.32,0.0,0.0,6.0,0.0,0.0
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,Article,PhdThesis,Part,Publication,Thing/Reference/Part/Article,Thing/Publication/PhdThesis,Class,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.41798943281173706,0.5396825671195984,1.0,-1.5,0.2222222222222222,0.0,0.17,0.3816132028984321,0.2777777777777778,0.2698412835597992,0.41798943281173706,0.0,0.29,0.12,0,0.0,0.25,0.0,0.0,-2.0,0.15384615384615385,0.0,0.25,0.0625,0.05555555555555555,0.05,0.0,0.0,0.560606062412262,0.6045454740524292,1.0,-2.5,0.2727272727272727,0.0,0.5,0.560606062412262,0.31818181818181823,0.560606062412262,0.6045454740524292,0.18181818181818177,0.5,0.4,0,0.0,0.4,0.0,0.0,-5.0,0.26666666666666666,0.0,0.375,0.1875,0.11320754716981132,0.10909090909090909,0.0,0.0,0.577601432800293,0.7705128192901611,6.0,5.0,0.5357142857142857,0.0,0.33,0.43665353101208176,0.3928571428571429,0.3087606728076935,0.7465608716011047,0.25,0.41,0.36,0,0.0,0.36,0.0,0.0,5.0,0.0,0.0
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,Article,InCollection,Part,Publication,Thing/Reference/Part/Article,Thing/Publication/InCollection,Class,0.35714285714285715,0.10526315789473684,0.0,0.0,0.0,0.0,0.44841268658638,0.6047618985176086,2.0,-1.0,0.41666666666666663,0.0,0.31,0.4276312394450517,0.33333333333333337,0.3023809492588043,0.44841268658638,0.16666666666666663,0.31,0.21,0,0.0,0.21,0.0,0.0,-3.0,0.2222222222222222,0.0,0.25,0.0625,0.05555555555555555,0.05,0.0,0.0,0.560606062412262,0.6045454740524292,1.0,-2.5,0.2727272727272727,0.0,0.5,0.560606062412262,0.31818181818181823,0.560606062412262,0.6045454740524292,0.18181818181818177,0.5,0.4,0,0.0,0.4,0.0,0.0,-5.0,0.26666666666666666,0.0,0.4146341463414634,0.2,0.10714285714285714,0.10344827586206896,0.0,0.0,0.6461718082427979,0.7767032980918884,7.0,5.5,0.5666666666666667,0.0,0.43,0.44394910834246903,0.3833333333333333,0.31391942501068115,0.7877030968666077,0.2666666666666667,0.5,0.41,0,0.0,0.45,0.0,0.0,5.0,0.0,0.0
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,Article,SoftCopy,Part,Thing,Thing/Reference/Part/Article,Thing/SoftCopy,Class,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.4226190447807312,0.4642857015132904,1.0,0.0,0.125,0.0,0.14,0.0,0.25,0.0,0.4226190447807312,0.125,0.29,0.13,0,0.0,0.27,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.25,0.0,0,0.0,0.22,0.0,0.0,-1.0,0.11764705882352941,0.0,0.23529411764705882,0.15789473684210525,0.15,0.14285714285714285,0.0,0.0,0.6190476417541504,0.8171428442001343,7.0,0.5,0.2857142857142857,0.0,0.5,0.4916075845268297,0.375,0.34761905670166016,0.7714285850524902,0.2857142857142857,0.57,0.38,0,0.0,0.43,0.0,0.0,-6.0,0.0,0.0
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,Article,InProceedings,Part,Publication,Thing/Reference/Part/Article,Thing/Publication/InProceedings,Class,0.25,0.0,0.0,0.0,0.0,0.0,0.553113579750061,0.5616883039474487,2.0,-2.0,0.3076923076923077,0.0,0.43,0.3971736086344116,0.3076923076923077,0.28084415197372437,0.553113579750061,0.15384615384615385,0.43,0.2,0,0.0,0.2,0.0,0.0,-4.0,0.2222222222222222,0.0,0.25,0.0625,0.05555555555555555,0.05,0.0,0.0,0.560606062412262,0.6045454740524292,1.0,-2.5,0.2727272727272727,0.0,0.5,0.560606062412262,0.31818181818181823,0.560606062412262,0.6045454740524292,0.18181818181818177,0.5,0.4,0,0.0,0.4,0.0,0.0,-5.0,0.26666666666666666,0.0,0.43902439024390244,0.19607843137254902,0.10526315789473684,0.1016949152542373,0.0,0.0,0.6204707622528076,0.7767032980918884,7.0,6.5,0.5806451612903225,0.0,0.36,0.44394910834246903,0.4193548387096774,0.31391942501068115,0.7722824811935425,0.29032258064516125,0.51,0.34,0,0.0,0.34,0.0,0.0,6.0,0.0,0.0
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,Article,InBook,Part,Publication,Thing/Reference/Part/Article,Thing/Publication/InBook,Class,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.1428571428571429,0.0,0.0,0.0,0.2,0.0,0,0.0,0.15,0.0,0.0,-1.0,0.625,0.0,0.25,0.0625,0.05555555555555555,0.05,0.0,0.0,0.560606062412262,0.6045454740524292,1.0,-2.5,0.2727272727272727,0.0,0.5,0.560606062412262,0.31818181818181823,0.560606062412262,0.6045454740524292,0.18181818181818177,0.5,0.4,0,0.0,0.4,0.0,0.0,-5.0,0.26666666666666666,0.0,0.3684210526315789,0.2,0.12,0.11538461538461539,0.0,0.0,0.5917277336120605,0.7767032980918884,6.0,4.5,0.5,0.0,0.42,0.44394910834246903,0.4107142857142857,0.31391942501068115,0.7550366520881653,0.2857142857142857,0.38,0.38,0,0.0,0.38,0.0,0.0,4.0,0.0,0.0
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,Article,Book,Part,Publication,Thing/Reference/Part/Article,Thing/Publication/Book,Class,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-3.0,0.15384615384615385,0.0,0.25,0.0625,0.05555555555555555,0.05,0.0,0.0,0.560606062412262,0.6045454740524292,1.0,-2.5,0.2727272727272727,0.0,0.5,0.560606062412262,0.31818181818181823,0.560606062412262,0.6045454740524292,0.18181818181818177,0.5,0.4,0,0.0,0.4,0.0,0.0,-5.0,0.26666666666666666,0.0,0.3888888888888889,0.20930232558139536,0.125,0.12,0.0,0.0,0.6081418395042419,0.7648851275444031,6.0,4.5,0.5,0.0,0.45,0.6081418395042419,0.3928571428571429,0.6081418395042419,0.7648851275444031,0.3214285714285714,0.41,0.4,0,0.0,0.4,0.0,0.0,3.0,0.0,0.0
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,Article,Publication,Part,Resource,Thing/Reference/Part/Article,Thing/Resource/Publication,Class,0.2857142857142857,0.1111111111111111,0.0,0.0,0.0,0.0,0.45598846673965454,0.45598846673965454,2.0,-1.0,0.36363636363636365,0.0,0.31,0.0,0.31818181818181823,0.0,0.45598846673965454,0.18181818181818177,0.5,0.22,0,0.0,0.33,0.0,0.0,-2.0,0.2,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.4583333432674408,0.4583333432674408,1.0,-2.0,0.125,0.0,0.25,0.0,0.25,0.0,0.4583333432674408,0.125,0.25,0.17,0,0.0,0.17,0.0,0.0,-3.0,0.35294117647058826,0.0,0.5428571428571428,0.3023255813953488,0.20833333333333334,0.17647058823529413,0.0,0.0,0.7153942584991455,0.8292365670204163,13.0,12.0,0.6785714285714286,0.0,0.58,0.7153942584991455,0.5714285714285714,0.7153942584991455,0.8292365670204163,0.5,0.63,0.59,1,0.0,0.56,0.0,0.0,12.0,0.0,0.0
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,Article,Proceedings,Part,Publication,Thing/Reference/Part/Article,Thing/Publication/Proceedings,Class,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.5616883039474487,0.5616883039474487,2.0,-0.5,0.36363636363636365,0.0,0.43,0.5616883039474487,0.31818181818181823,0.5616883039474487,0.5616883039474487,0.18181818181818177,0.43,0.22,0,0.0,0.22,0.0,0.0,-2.0,0.2,0.0,0.25,0.0625,0.05555555555555555,0.05,0.0,0.0,0.560606062412262,0.6045454740524292,1.0,-2.5,0.2727272727272727,0.0,0.5,0.560606062412262,0.31818181818181823,0.560606062412262,0.6045454740524292,0.18181818181818177,0.5,0.4,0,0.0,0.4,0.0,0.0,-5.0,0.26666666666666666,0.0,0.46153846153846156,0.20408163265306123,0.10909090909090909,0.10526315789473684,0.0,0.0,0.6330773830413818,0.7798464298248291,7.0,7.5,0.6206896551724138,0.0,0.36,0.6330773830413818,0.4137931034482759,0.6330773830413818,0.7798464298248291,0.31034482758620685,0.51,0.35,0,0.0,0.35,0.0,0.0,7.0,0.0,0.0
